type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123195233,Sara_Nespola,,,,hit_and_run,positive,they took the cop in an ambulance must not be dead.
mbdata,20140123195233,panopticon,,,,hit_and_run,positive,an ambulance just took the cop away hope he isnt hurt tooo bad #prayers
ccdata,20140123195233,,,,N. Oddisseos St / N. Asiant St,chatter,neutral,VANDALISM-REPORT
mbdata,20140123195243,KronosQuoth,,,,pok_rally,negative,"Waste not, want not  #KronosStar #POKRally"
mbdata,20140123195243,KronosQuoth,,,,pok_rally,positive,Change your thoughts and you change your world.  #KronosStar #POKRally
mbdata,20140123195300,dolls4sale,,,,chatter,negative,RT @joyBubbles I feel to awful about the attack on these poor people. we can send robots to mars why can't we find a way to stop ivolence
mbdata,20140123195300,lordWally,,,,pok_rally,positive,RT @anaregents Viktor-E is playing Ode to Juliana which is so sad #RememberJuliana #RememberElian #POK
mbdata,20140123195301,rockStar113,,,,chatter,neutral,"Change of plans -- instead of meeting at #GelatoGalore, lets go to #beantheredonethat"
mbdata,20140123195313,KronosQuoth,,,,pok_rally,positive,No one can make you feel inferior without your consent.  #POKRally #HI
mbdata,20140123195313,KronosQuoth,,,,pok_rally,positive,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI"
mbdata,20140123195313,KronosQuoth,,,,pok_rally,positive,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally"
mbdata,20140123195313,KronosQuoth,,,,pok_rally,positive,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI"
mbdata,20140123195343,KronosQuoth,,,,pok_rally,positive,Believe you can and youre halfway there.  #KronosStar #POKRally
mbdata,20140123195343,Clevvah4Evah,,,,pok_rally,positive,Always flush out your ideas before presenting #POK #Rally #Grammar
mbdata,20140123195343,KronosQuoth,,,,pok_rally,positive,Eighty percent of success is showing up.  #KronosStar #POKRally
mbdata,20140123195400,jaques,,,,fire,negative,RT @NewsOnlineToday Dancing Dolphin fire in abila continues. Hoping for the best. #NewsOnline
mbdata,20140123195403,KronosQuoth,,,,pok_rally,positive,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI
mbdata,20140123195433,KronosQuoth,,,,pok_rally,positive,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI
mbdata,20140123195433,KronosQuoth,,,,pok_rally,positive,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally"
mbdata,20140123195433,KronosQuoth,,,,pok_rally,positive,The road to success and the road to failure are almost exactly the same.  #POKRally #HI
mbdata,20140123195458,KronosQuoth,,,,pok_rally,positive,"If you can dream it, you can achieve it.  #KronosStar #POKRally"
mbdata,20140123195458,Clevvah4Evah,,,,pok_rally,positive,Waiting for you with bated breadth #POK #Rally #Grammar
mbdata,20140123195500,truccotrucco,36.059,24.856,,hit_and_run,positive,big vehicle just showeed up ????
mbdata,20140123195500,protoGuy,,,,hit_and_run,positive,swat has shown up
mbdata,20140123195500,megaMan,,,,hit_and_run,positive,Big official truck shows up.  Not sure who these guys are  #TAG
mbdata,20140123195500,shoutItOut,,,,hit_and_run,positive,Praying for the hirt police #APD #AbilaPrays
mbdata,20140123195500,AbilaPost,,,,hit_and_run,positive,#APD SWAT team has arrived at the scene of the stand off at Gelatogalore at Alexandrias and Ithakis?#AbilaPost
mbdata,20140123195500,KronosStar,,,,spam,positive,APD SWAT has arrived at the scene of the shooting at Gelato Galore. #KronosStar #APDSWAT
mbdata,20140123195500,Officia1AbilaPost,,,,hit_and_run,neutral,Best places to work - where does #GAStech rank?  smad.co.kronos/qae49b3
mbdata,20140123195500,roger_roger,,,,hit_and_run,neutral,looked out back door - cop waved me to get back inside and stay. crap.
mbdata,20140123195500,sofitees,36.059,24.857,,hit_and_run,positive,holy cow SWAt showed up this is getting crazy #standoff
ccdata,20140123195500,,,,N. Limnou St / N. Berlau St,chatter,negative,SHOPLIFTING
mbdata,20140123195521,KronosQuoth,,,,pok_rally,positive,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI
mbdata,20140123195521,KronosQuoth,,,,pok_rally,positive,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally
mbdata,20140123195521,KronosQuoth,,,,pok_rally,positive,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI
mbdata,20140123195533,teresaJ,,,,hit_and_run,positive,RT @Sara_Nespola they took the cop in an ambulance must not be dead.
mbdata,20140123195549,KronosQuoth,,,,pok_rally,positive,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI
mbdata,20140123195549,KronosQuoth,,,,pok_rally,positive,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally
mbdata,20140123195549,Clevvah4Evah,,,,pok_rally,positive,My boss is always impactful! #POK #Rally #Grammar
mbdata,20140123195559,truccotrucco,36.059,24.856,,hit_and_run,positive,i think the swat team has arrived hopefully stand off ends soon #shooting #standoff
mbdata,20140123195609,KronosQuoth,,,,pok_rally,positive,"Two roads diverged in a wood, and I�I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally"
mbdata,20140123195609,KronosQuoth,,,,pok_rally,positive,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI
mbdata,20140123195609,KronosQuoth,,,,pok_rally,positive,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally
mbdata,20140123195631,KronosQuoth,,,,pok_rally,positive,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally"
mbdata,20140123195633,vonneka,,,,pok_rally,positive,RT @cleaningFish work from home & make money hand over fist #POK
mbdata,20140123195652,KronosQuoth,,,,pok_rally,positive,"You who are without sin, cast the first stone  #KronosStar #POKRally"
mbdata,20140123195652,KronosQuoth,,,,pok_rally,positive,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI
mbdata,20140123195652,KronosQuoth,,,,pok_rally,positive,There are no traffic jams along the extra mile.  #KronosStar #POKRally
mbdata,20140123195657,mailfoool,,,,hit_and_run,negative,Bug Problem?call SWAT - we kill em all #swat #bugs
mbdata,20140123195657,megaMan,,,,hit_and_run,negative,Shooters coming out the back #TAG
mbdata,20140123195657,AbilaPost,,,,hit_and_run,positive,#APD SWAT team arrives in armored vehicle #AbilaPost
mbdata,20140123195657,CentralBulletin,,,,hit_and_run,positive,Abila Police SWAT team has arrived at scene of stand off #Abila #CentralBulletin
mbdata,20140123195657,prettyRain,,,,hit_and_run,negative,guy who was gonna run came back said police were outside
ccdata,20140123195657,,,,N. Spetson St / N. Androutsou St,hit_and_run,negative,VEHICLE ACCIDENT-REPORT
mbdata,20140123195700,wireHead1122,,,,hit_and_run,neutral,RT @roger_roger looked out back door - cop waved me to get back inside and stay. crap.
mbdata,20140123195700,truccotrucco,36.059,24.856,,hit_and_run,negative,cant believe theres no backdoor here im ready to run! #standoff
mbdata,20140123195700,FriendsOfKronos,,,,pok_rally,positive,#APD swat on the scene! take the terrorists down boys! #POK
mbdata,20140123195700,brontes_riff,,,,hit_and_run,negative,Just a free man exerting his rights so of course the cops have to take him down
mbdata,20140123195700,protoGuy,,,,hit_and_run,negative,swat guys are going to take this dude down
mbdata,20140123195700,Sara_Nespola,,,,hit_and_run,positive,SWAT has arrived they're gonna shoot him
mbdata,20140123195700,megaMan,,,,chatter,neutral,@ben yeah SWAT. I'm trying to stay where I am but ... #TAG
mbdata,20140123195700,panopticon,,,,chatter,neutral,SWAT is here crazy looks just a movie its about to go down!
mbdata,20140123195700,prettyRain,,,,chatter,positive,says we haev to stay here
mbdata,20140123195713,KronosQuoth,,,,pok_rally,positive,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally"
mbdata,20140123195713,KronosQuoth,,,,pok_rally,positive,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI
mbdata,20140123195713,superhero447,,,,spam,neutral,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome
mbdata,20140123195713,KronosQuoth,,,,pok_rally,positive,It is better to fail in originality than to succeed in imitation.  #POKRally #HI
mbdata,20140123195732,megaMan,,,,chatter,neutral,I'm leaving if these guys all set up #TAG
mbdata,20140123195732,shoutItOut,,,,hit_and_run,neutral,prayers for a swift and peaceful resolution to standoff at gelatogalore
mbdata,20140123195732,HomelandIlluminations,,,,hit_and_run,positive,Tactical units have arrived at scene
mbdata,20140123195732,roger_roger,,,,chatter,neutral,we decided to stay put. couple of us are gonna block the doors so no one can get inside.
ccdata,20140123195732,,,,84 Iroon Rd,chatter,negative,SUBJECT STOP
mbdata,20140123195736,KronosQuoth,,,,pok_rally,positive,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI"
mbdata,20140123195736,KronosQuoth,,,,pok_rally,positive,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally"
mbdata,20140123195736,KronosQuoth,,,,pok_rally,positive,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI
mbdata,20140123195736,KronosQuoth,,,,pok_rally,positive,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI"
mbdata,20140123195757,farmboy,,,,hit_and_run,positive,RT @CentralBulletin Abila Police SWAT team has arrived at scene of stand off #Abila #CentralBulletin
mbdata,20140123195757,deals4realz,,,,spam,neutral,get paid to give away free software! Easy make.money.kronos/link #kronos
mbdata,20140123195800,stolkfair,,,,chatter,neutral,RT @megaMan Big official truck shows up.  Not sure who these guys are  #TAG
mbdata,20140123195800,microBanana,,,,pok_rally,positive,RT @FriendsOfKronos #APD swat on the scene! take the terrorists down boys! #POK
mbdata,20140123195800,dragonRider1,,,,chatter,neutral,RT @prettyRain says we haev to stay here
mbdata,20140123195813,truccotrucco,36.059,24.856,,hit_and_run,negative,guy in the van keeps yeelling at cops cant hear him but looks mad #standoff
mbdata,20140123195813,protoGuy,,,,hit_and_run,negative,dude in the van says he's gonna shot a hostage if they dont let him go
mbdata,20140123195813,megaMan,,,,hit_and_run,negative,black clothes guys yelling at van guys #TAG
mbdata,20140123195813,AbilaPost,,,,hit_and_run,negative,#APD reports shooter in black van has a hostage #AbilaPost
mbdata,20140123195813,KronosStar,,,,hit_and_run,negative,APD reports the shooter near Gelato Galore and General Grocer has a hostage. #KronosStar
mbdata,20140123195813,NewsOnlineToday,,,,hit_and_run,positive,tactical units arrived at scene #Abila
mbdata,20140123195813,AbilaPoliceDepartment,,,,chatter,neutral,The situation is continuing at Ithakis and Alexandria. Please continue to avoid this area while we resolve this situation. #APD
mbdata,20140123195813,roger_roger,,,,hit_and_run,positive,I can hear the police yelling. sounds like the black van guys have captives.
mbdata,20140123195819,KronosQuoth,,,,pok_rally,positive,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI"
mbdata,20140123195832,rrWine,,,,hit_and_run,positive,RT @HomelandIlluminations Tactical units have arrived at scene
mbdata,20140123195843,Clevvah4Evah,,,,pok_rally,positive,April 31 2013 - will always remember that date #POK #Rally #Grammar
mbdata,20140123195843,Clevvah4Evah,,,,pok_rally,positive,Youre the penultimate girlfriend! #POK #Rally #Grammar
mbdata,20140123195900,siliconKing,,,,hit_and_run,positive,RT @protoGuy swat has shown up
mbdata,20140123195909,cheapgoods998,,,,spam,neutral,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila
mbdata,20140123195909,KronosQuoth,,,,pok_rally,positive,I would rather die of passion than of boredom.  #KronosStar #POKRally
mbdata,20140123195929,KronosQuoth,,,,pok_rally,positive,"It's not what you look at that matters, it's what you see.  #POKRally #HI"
mbdata,20140123195929,KronosQuoth,,,,pok_rally,positive,There are no traffic jams along the extra mile.  #KronosStar #POKRally
mbdata,20140123195929,kedits,,,,spam,positive,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood"
mbdata,20140123195929,KronosQuoth,,,,pok_rally,positive,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally
mbdata,20140123195931,mailfoool,,,,chatter,positive,Come on down to Fun 'n Gun for a rootin' tootin' good time! #shooter
mbdata,20140123195931,FriendsOfKronos,,,,pok_rally,negative,Terrorists have hostages! #POK #terror
mbdata,20140123195931,protoGuy,,,,hit_and_run,negative,can't see any hostages in the van - they must be in the back
mbdata,20140123195931,megaMan,,,,hit_and_run,positive,van guy yells back #canthear #TAG #cantbegood
mbdata,20140123195931,CentralBulletin,,,,hit_and_run,negative,Report: shooter has a hostage #Abila #CentralBulletin
mbdata,20140123195931,InternationalNews,,,,hit_and_run,positive,Abila situation has escalated and now involved the SWAT unit. #intNews
mbdata,20140123195931,SiaradSea,,,,hit_and_run,negative,crap guy is threating to kill someone
mbdata,20140123195932,ninjabob,,,,fire,positive,RT @roger_roger we decided to stay put. couple of us are gonna block the doors so no one can get inside.
mbdata,20140123195952,KronosQuoth,,,,pok_rally,positive,The most common way people give up their power is by thinking they dont have any.  #KronosStar #POKRally
